hour_bucket,predicted_hourly_m3,lower,upper
2026-04-30 07:00:00,13.648676873185165,10.00993937969605,16.699216874874118
2026-04-30 08:00:00,15.825116694743091,12.186379201253976,18.875656696432046
2026-04-30 09:00:00,16.87970616076613,13.240968667277015,19.930246162455084
2026-04-30 10:00:00,17.928885338506337,14.290147845017222,20.97942534019529
2026-04-30 11:00:00,17.219853331066552,13.581115837577437,20.270393332755507
2026-04-30 12:00:00,17.441963664467693,13.803226170978578,20.492503666156647
2026-04-30 13:00:00,15.507690912240212,11.868953418751097,18.558230913929165
2026-04-30 14:00:00,15.184346875919081,11.545609382429966,18.234886877608034
2026-04-30 15:00:00,13.562441294422285,9.92370380093317,16.61298129611124
2026-04-30 16:00:00,10.239512422265365,6.60077492877625,13.290052423954318
2026-04-30 17:00:00,0.0,0.0,3.0505400016889537
2026-04-30 18:00:00,0.0,0.0,3.0505400016889537
2026-04-30 19:00:00,0.0,0.0,3.0505400016889537
2026-04-30 20:00:00,0.0,0.0,3.0505400016889537
2026-04-30 21:00:00,0.0,0.0,3.0505400016889537
2026-04-30 22:00:00,0.0,0.0,3.0505400016889537
2026-04-30 23:00:00,0.0,0.0,3.0505400016889537
2026-05-01 00:00:00,0.0,0.0,3.0505400016889537
2026-05-01 01:00:00,0.0,0.0,3.0505400016889537
2026-05-01 02:00:00,0.0,0.0,3.0505400016889537
2026-05-01 03:00:00,0.0,0.0,3.0505400016889537
2026-05-01 04:00:00,0.0,0.0,3.0505400016889537
2026-05-01 05:00:00,0.0,0.0,3.0505400016889537
2026-05-01 06:00:00,10.602576987384072,6.963839493894957,13.653116989073027
2026-05-01 07:00:00,13.55015399142388,9.911416497934765,16.600693993112834
2026-05-01 08:00:00,16.51257385721145,12.873836363722335,19.563113858900405
2026-05-01 09:00:00,15.92276273469601,12.284025241206894,18.973302736384962
2026-05-01 10:00:00,16.490488388922543,12.851750895433428,19.541028390611498
2026-05-01 11:00:00,18.15702162125031,14.518284127761193,21.207561622939263
2026-05-01 12:00:00,17.660456306799134,14.021718813310018,20.710996308488088
2026-05-01 13:00:00,17.146007082639205,13.50726958915009,20.19654708432816
2026-05-01 14:00:00,15.721560131564743,12.082822638075628,18.772100133253698
2026-05-01 15:00:00,14.69256343892216,11.053825945433045,17.743103440611115
2026-05-01 16:00:00,11.81064992243079,8.171912428941674,14.861189924119742
2026-05-01 17:00:00,0.0,0.0,3.0505400016889537
2026-05-01 18:00:00,0.0,0.0,3.0505400016889537
2026-05-01 19:00:00,0.0,0.0,3.0505400016889537
2026-05-01 20:00:00,0.0,0.0,3.0505400016889537
2026-05-01 21:00:00,0.0,0.0,3.0505400016889537
2026-05-01 22:00:00,0.0,0.0,3.0505400016889537
2026-05-01 23:00:00,0.0,0.0,3.0505400016889537
2026-05-02 00:00:00,0.0,0.0,3.0505400016889537
2026-05-02 01:00:00,0.0,0.0,3.0505400016889537
2026-05-02 02:00:00,0.0,0.0,3.0505400016889537
2026-05-02 03:00:00,0.0,0.0,3.0505400016889537
2026-05-02 04:00:00,0.0,0.0,3.0505400016889537
2026-05-02 05:00:00,0.0,0.0,3.0505400016889537
2026-05-02 06:00:00,10.50917885284144,6.870441359352325,13.559718854530395
2026-05-02 07:00:00,12.863268917018743,9.224531423529628,15.913808918707698
2026-05-02 08:00:00,15.411241648151027,11.772504154661911,18.46178164983998
2026-05-02 09:00:00,16.08215886558785,12.443421372098735,19.132698867276805
2026-05-02 10:00:00,16.028853527158354,12.390116033669239,19.07939352884731
2026-05-02 11:00:00,14.612764538183631,10.974027044694516,17.663304539872584
2026-05-02 12:00:00,11.445170920002814,7.806433426513699,14.495710921691767
2026-05-02 13:00:00,7.944138274633393,4.305400781144278,10.994678276322347
2026-05-02 14:00:00,9.670180513851149,6.031443020362033,12.720720515540101
2026-05-02 15:00:00,8.1755332563131,4.536795762823985,11.226073258002053
2026-05-02 16:00:00,7.662634179964506,4.023896686475391,10.71317418165346
2026-05-02 17:00:00,0.0,0.0,3.0505400016889537
2026-05-02 18:00:00,0.0,0.0,3.0505400016889537
2026-05-02 19:00:00,0.0,0.0,3.0505400016889537
2026-05-02 20:00:00,0.0,0.0,3.0505400016889537
2026-05-02 21:00:00,0.0,0.0,3.0505400016889537
2026-05-02 22:00:00,0.0,0.0,3.0505400016889537
2026-05-02 23:00:00,0.0,0.0,3.0505400016889537
2026-05-03 00:00:00,0.0,0.0,3.0505400016889537
2026-05-03 01:00:00,0.0,0.0,3.0505400016889537
2026-05-03 02:00:00,0.0,0.0,3.0505400016889537
2026-05-03 03:00:00,0.0,0.0,3.0505400016889537
2026-05-03 04:00:00,0.0,0.0,3.0505400016889537
2026-05-03 05:00:00,0.0,0.0,3.0505400016889537
2026-05-03 06:00:00,0.0,0.0,3.0505400016889537
2026-05-03 07:00:00,0.0,0.0,3.0505400016889537
2026-05-03 08:00:00,0.0,0.0,3.0505400016889537
2026-05-03 09:00:00,0.0,0.0,3.0505400016889537
2026-05-03 10:00:00,0.0,0.0,3.0505400016889537
2026-05-03 11:00:00,0.0,0.0,3.0505400016889537
